id,empresa,nps,npstipo,causa1,causa2,causa3,region,prod,verbatim,problema,servicio,conveniencia,relacionamiento
2810049042,Personal,8,Neutros,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,MEDITERRANEA,Prepago,bueno en algunos casos por lo menos donde yo vivo no llega señal bien y en algunos sectores no son muy buenos y en otros si,False,True,False,False
2810069140,Personal,8,Neutros,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,LITORAL,Postpago,internet se cuelga y es lento,False,True,False,False
2810066514,Personal,6,Detractores,Los precios y variedad de planespacks,Packs (sms + internet sms+minutos contestador nros grati,Otros,LITORAL,Prepago,los megas porque se gasta en unos segundos uno no puede hacer casi nada,False,False,False,False
2810043810,Personal,10,Promotores,El sistema de beneficios CLUB (puntos descuentos a socios,Diferencial en el servicio (mayor vigencia de packs regalos,Autonomía de chequeo de consumo cuentas y pago online,LITORAL,Prepago,porque nunca tuve problema con personal me robaron y me dieron un telefono con el mismo numero sin costo alguno nunca he tenido problema con la señal,True,True,False,False
2810065050,Personal,8,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,LITORAL,Mixto,el internet que es muy lento las llamadas a veces que no me puedo comunicar,False,True,False,False
2810056017,Personal,10,Promotores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,LITORAL,Postpago,me anda bien cualquier problema que tengo me lo solucionan altoque,True,False,False,True
2810099730,Personal,6,Detractores,Los precios y variedad de planespacks,InternetDatos a través de celular,Plan todo en uno (combina llamados mensajes de texto datos,SUR,Prepago,no tiene buena cobertura a internet los megas no duran lo esperado y te agréditan a las 12 de la noche y al día siguiente no hay crédito no hay muchas pormociones,False,True,False,True
2810030619,Personal,6,Detractores,Los precios y variedad de planespacks,Packs (sms + internet sms+minutos contestador nros grati,Otros,MEDITERRANEA,Prepago,porque muchas veces te colocan contestador lamentablemente y no te consultan cuando te quitan los dotos,False,False,False,False
2810056294,Personal,7,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,LITORAL,Prepago,la atencion al cliente lo que he tenido es cuando he echo algun reclamo a costado bastante que me atienda,False,False,False,True
2810049172,Personal,10,Promotores,La modalidad de pago de la factura y compra de producto,Facilidad de compra (pago de factura compra de crédito),Email,MEDITERRANEA,Prepago,porque nunca tuve problema con la linea saque el telefono con la empresa,True,False,False,False
2810040462,Personal,8,Neutros,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,LITORAL,Postpago,en algunos sectores no hay señal y el otro dia llame he hice un reclamo por la factura on line porque nadie informo que habia subido ellos cobran excedente y no explican uno tiene que llamar y preguntar,False,True,True,False
2810049188,Personal,10,Promotores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,MEDITERRANEA,Prepago,porque no se corta la linea para llamadas y mensajes,False,True,False,False
2810099649,Personal,10,Promotores,Los precios y variedad de planespacks,Packs (sms + internet sms+minutos contestador nros grati,Otros,SUR,Prepago,recomiendo porque dan buena atencion son atentos y rapidos al responder tienen buenas promociones y si es con abono dan buenos beneficios,False,True,True,True
2810043858,Personal,9,Promotores,La modalidad de pago de la factura y compra de producto,Autonomía de chequeo de consumo cuentas y pago online,Redes sociales (Facebook Twitter etc),LITORAL,Prepago,por el tema de que siempre tengo señal para internet y las llamadas,False,True,False,False
2810099804,Personal,9,Promotores,La atención al cliente,Atención en servicio técnico,Atención en servicio técnico,SUR,Prepago,porque tiene buena señal y por ahora no tuve ningun oroblema,False,True,False,False
2810070879,Personal,7,Neutros,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,LITORAL,Prepago,mejorar la señal de internet o no tenes señal no poder hacer llamadas te sacan el credito es como que agarra otra red y se come el credito,False,True,False,False
2810070909,Personal,10,Promotores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,LITORAL,Prepago,por los bonos nunca me quedo sin sistema el internet es bueno porque no me quedo sin internet,False,True,False,False
2810066615,Personal,8,Neutros,La calidad y cobertura de la señal,Otros,Otros,LITORAL,Prepago,a veces no cumplen con las promociones que hacen por ejemplo las recargas dicen que se triplican pero se consume mas rapido,False,True,True,False
2810099904,Personal,10,Promotores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,SUR,Prepago,nunca tuve porbelma no se me cae el sisma,False,False,False,False
2810056147,Personal,3,Detractores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,LITORAL,Postpago,las fallas son muchas veces no tengo señal la señal de internet es malisima cuando me estoy comunicando las llamadas se cortan la señal es pesima,False,True,False,False
2810046695,Personal,8,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,MEDITERRANEA,Postpago,la señal anda mal aca,False,True,False,False
2810030501,Personal,8,Neutros,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,MEDITERRANEA,Prepago,mejorar la atención trabajo todo el tiempo con el internet desconeto los datos y cuando lo activo  se me desactivan por completo el credito no consumido,False,True,False,True
2810049366,Personal,8,Neutros,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),MEDITERRANEA,Prepago,si carga con factura dura mas el credito pero cargado de 100 pesos se me acaba 6 dias y solo me queda para whatsaap,False,False,True,False
2000028389,Movistar,10,Promotores,La imagen de la compañía operadora de servicio celular y sus,Confiabilidad de la marca,#NULL!,LITORAL,Postpago,porque no tengo problemas con el internet con el whatsapp y tengo conexion permanente,True,True,False,False
2810062393,Personal,9,Promotores,Los precios y variedad de planespacks,Packs (sms + internet sms+minutos contestador nros grati,Otros,LITORAL,Prepago,es muy buena compañia y da muy buenas promociones whatsaap gratis por mes pero se gasta muy rapido el saldo,False,True,True,False
2810044042,Personal,10,Promotores,La atención al cliente,Variedad de puntos de contacto y atención al cliente,Variedad de puntos de contacto y atención al cliente,LITORAL,Prepago,porque tengo beneficios por comprar porque puedo entrar al facebook y usar internet,False,True,False,False
2810061076,Personal,6,Detractores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,LITORAL,Mixto,en la zona hay una area que no me permite realizar llamadas se entrecortan,False,True,False,False
2810071186,Personal,10,Promotores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,LITORAL,Prepago,por los packs tengo posibilidad para comprar los packs de llamadas minutos,False,True,False,False
2810071195,Personal,3,Detractores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,LITORAL,Prepago,el defecto es que no tiene incluido el roaming para posadas posadas esta en la frontera con paraguay y cuando yo estoy en encarnacion las llamadas que realizo todas me las cobran en dolares y se me consume el credito rapidamente,False,True,False,False
2810100203,Personal,7,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,SUR,Prepago,mejorar las antenas en calidad de internet bajar el costo d ellamadas el costro de minutos,False,True,False,False
2810071235,Personal,7,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,LITORAL,Postpago,en cuanto a personal el tema de la señal no tienen antenas en los lugares y la señal es muy poca y por eso no llega a 4g y nada de eso pero hay otras zonas que posee 4g pero es que se consume muy rapido los megas y no vale la pena usar los megas del tlf yo uso wifi pero en el tema de 4g come megas,False,True,False,False
2810100232,Personal,8,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,SUR,Prepago,hay lugares de la ciudad que no hay señal  por ahi al enviar los mensajes no se puede  las llamadas se enscuchan con interferencias  no se deben enviar publicidades por mensajes,False,True,False,False
2810049758,Personal,8,Neutros,Los precios y variedad de planespacks,Plan todo en uno (combina llamados mensajes de texto datos,Precio del equipo,MEDITERRANEA,Prepago,mejorar los datos de internet la señal es muy baja por ciertos lugares yo vivo en alto comedero y si me voy  a san antonio no tengo lugar tengo que ir a otros lugares donde hay mucha cobertura de señal,False,True,False,False
2810044176,Personal,8,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,LITORAL,Prepago,porque llega tarde los mensajepero el whatsapp es bueno en personal,False,False,False,False
2810062495,Personal,5,Detractores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,LITORAL,Prepago,casi no me agarra el internet y cuando estamos lejos la señal casi no agarra,False,True,False,False
2810067009,Personal,6,Detractores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,LITORAL,Prepago,la señal en el interior porque no tiene infraestructura y no hay antena y nos quedamos señal a 30 kilometrossan miguel de palmar no hay señaldebe colocar mas antenas o mas cerca para que los usuarios no tengan quejas,False,True,False,False
2810100431,Personal,9,Promotores,La modalidad de pago de la factura y compra de producto,Facilidad de compra (pago de factura compra de crédito),Email,SUR,Prepago,lo recomiendo por los equoipos que son muy baratos siempre me dieron beneficios como llamadas gratis a otro personal y siempre tienen promociones nunca tuve problemas,True,True,True,False
2810043779,Personal,10,Promotores,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),LITORAL,Prepago,porque tiene mas benefecios es mas barato tiene mas promociones,False,False,True,False
2810062534,Personal,5,Detractores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,LITORAL,Prepago,hay zonas en las que no tengo señal y no me puedo comunicar es decir no puedo llamar es muy complicado para hablar mas que todo en las zonas rurales,False,True,False,False
2810063907,Personal,9,Promotores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,LITORAL,Postpago,por la cuestion del servicio es decir me funciona bien y muchos años tengo con personal y la verdad estoy bien con personal y no estoy interesado en conocer los servcios de otras compañias ya que con personal estoy conforme,False,False,False,False
2810040786,Personal,5,Detractores,La atención al cliente,Atención en servicio técnico,Atención en servicio técnico,LITORAL,Postpago,no me avisan cuando me paso de megas limites me cortan la linea y no puedo utilizarla hasta que no pague esta muy caro el servicio,False,True,True,False
2810071474,Personal,7,Neutros,Los precios y variedad de planespacks,Plan todo en uno (combina llamados mensajes de texto datos,Precio del equipo,LITORAL,Prepago,porque a veces agarra bien la señal y veces nopor ejemplo en san goa o cerca a paran no hay señal,False,True,False,False
2810061202,Personal,9,Promotores,Los precios y variedad de planespacks,Plan todo en uno (combina llamados mensajes de texto datos,Precio del equipo,LITORAL,Mixto,recomiendo a personal por que las promociones son buenas de llamas mensajesel servicio es bueno,False,True,True,False
2810071530,Personal,10,Promotores,La (variedad disponibilidad precio) de los equipos celular,Ofertas  promociones en equipos (2x1 oferta web días espe,Diferencial en el servicio (mayor vigencia de packs regalos,LITORAL,Prepago,porque a mi me encanta porque es con la unica empresa con la que puedo comunicarme libremente amigos de eeuu barcelona italia fracia hablando telefonicamente instagram whassap la cominicacion es muy buena la verdad jamas me eh quedado a mitad de una conversacion y por eso eleji a personal y lo elijiria siempre,False,False,False,False
2810058712,Personal,0,Detractores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,LITORAL,Prepago,es caro cobran mucho los servicios cuando cargo crédito se me acaba rapidamente los mb no duran cuando se realiza la compra automática de los mb a los minutos ya me indica que no cuento con mb suficientes,False,False,True,False
2810071587,Personal,9,Promotores,La atención al cliente,Cordialidad en la atención (telefónica locales comerciales),Cordialidad en la atención telefónica,LITORAL,Postpago,siempre tuve personal tiene llamdas gratis internet ilimitados buena promociones,False,True,True,False
2810058725,Personal,8,Neutros,La (variedad disponibilidad precio) de los equipos celular,Financiación de equipos (cuotas sin interés  cuotas fijas),Opción de comodato,LITORAL,Prepago,por las recargas de 100 pesos solo dura dos diaspero la señal es buena en todos lados como en parana y en todos lados y alrededores,False,True,True,False
2000205257,Movistar,9,Promotores,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,MEDITERRANEA,Prepago,es la mejor linea que hay porque no roban como otras compañias,False,False,False,False
2000057648,Movistar,6,Detractores,Los precios y variedad de planespacks,Packs (sms + internet sms+minutos contestador nros grati,Otros,MEDITERRANEA,Prepago,por los planes son caro y como tengo wifiademas pagando 400 pesos me parece muy exagerado y lo tengo con tarjeta y recarga y en jujuy no hay mucha cobertura,False,True,True,False
2000194939,Movistar,9,Promotores,El sistema de beneficios CLUB (puntos descuentos a socios,Diferencial en el servicio (mayor vigencia de packs regalos,Autonomía de chequeo de consumo cuentas y pago online,AMBA,Postpago,recomiendo a movistar porque tiene buena señal la mayoria de mi familia usa movistar me dan llamadas y mensajes gratis a todos los movistar y siempre tengo internet,False,True,False,False
2000076025,Claro,8,Neutros,Los precios y variedad de planespacks,Packs (sms + internet sms+minutos contestador nros grati,Otros,LITORAL,Prepago,en cuanto a las recargas deben dar beneficios como canjear credito e internet,False,True,True,False
2000057035,Personal,10,Promotores,El sistema de beneficios CLUB (puntos descuentos a socios,Beneficios para socios (descuentos entretenimiento),Financiación de la factura,MEDITERRANEA,Prepago,me gusta porque cuando coloco una tarjeta y me dan llamadas gratis dentro y fuera del pais en comparacion a otras compañias,False,True,False,False
2000195548,Claro,8,Neutros,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,AMBA,Prepago,la tarifa por ejemplo altos los minutos el costo es caro la verdad pienso que en todas las compañias combran igual,False,False,True,False
2000206244,Movistar,8,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,MEDITERRANEA,Prepago,mejorar la señal fuera de la capita de santigo del estero hay lugares que no tiene señal,False,True,False,False
2000019519,Personal,9,Promotores,Los precios y variedad de planespacks,Beneficios en las recargas (Multiplica crédito sms ilimitad,InternetDatos a través de celular,MEDITERRANEA,Prepago,por el rango de cobertura que tengo en los lugares donde me muevo tengo buena señal,False,True,False,False
2000077277,Claro,10,Promotores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,LITORAL,Prepago,la comunicacion es claa y directa tengo bueno comunicacion las 24 horas al dia con culaquier operadora y los precios,False,False,True,False
2000016336,Claro,10,Promotores,La atención al cliente,Facilidad de compra (nuevas líneas equipos chips prepagos,Facilidad de compra (nuevas líneas equipos tarjetas de cré,AMBA,Prepago,lo recomiendo por la buena señal tiene buen soporte de cobertura,False,True,False,False
2000110058,Claro,5,Detractores,La atención al cliente,Tiempo de espera en la atención (telefónica locales comerci,Tiempo de espera en la atención telefónica,SUR,Prepago,el abono no dura lo estimado me consume mucho minternet y en la noche lo desactivo por que consume credito a veces no hay señal es deficil comunicarme la señal se retira automaticamente,False,True,True,False
2000195201,Claro,5,Detractores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,AMBA,Prepago,aveces cargo credito y no lo uso y se me gastan solos,False,False,False,False
2000020491,Movistar,10,Promotores,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,MEDITERRANEA,Postpago,porque siempre que he tenido respuestas y tengo señal y no me quedo si saldo como otras lineas y tengo alcanse señal en el mismo barrioy kilometros y campos y estuve en peru y jamas me quede sin señal,False,True,False,False
2000084831,Movistar,10,Promotores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,LITORAL,Mixto,principalmente porque tiene los megas suficiente para navegar por internet no hay problema,True,True,False,False
2000195845,Claro,8,Neutros,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),AMBA,Prepago,porque tiene problemas con el internet problema de la señal,True,True,False,False
2000024332,Claro,9,Promotores,Los precios y variedad de planespacks,Plan todo en uno (combina llamados mensajes de texto datos,Precio del equipo,MEDITERRANEA,Prepago,porque tiene buenos packs para internet porque a pesar de que me vine de cordoba aqui en carlos paz tengo señal,False,True,False,False
2000075094,Movistar,5,Detractores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,LITORAL,Mixto,por ejemplo hay lugares donde no tengo señal el whatsapp a veces se queda sin señal recibo llamadas y a veces no suena,False,True,False,False
2000076313,Movistar,6,Detractores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,LITORAL,Prepago,es pesimo no hay antenas ni señal y tengo que salir para encontrar señal y poder comunicaeme en la casa caminar seis metros,False,True,False,False
2000085298,Claro,10,Promotores,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),LITORAL,Prepago,porque todo anda bien whatsapp facebook para llamadas y mensajes anda bien,False,True,False,False
2000022903,Claro,8,Neutros,La modalidad de pago de la factura y compra de producto,Facilidad para encontrar puntos de venta y pago,Descarga de juegos y aplicaciones,MEDITERRANEA,Prepago,tener mas atencion al cliente tener copnsideracion con los clientes viejos,False,False,False,True
2810099700,Personal,9,Promotores,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,SUR,Prepago,porque este donde este tengo señal estoy en el campo y tengo señal algo que no me pasa con otras com´pañias y e estado en otras parte que son analogicos y vcon personal me va bien,False,True,False,False
2000204760,Movistar,10,Promotores,Los precios y variedad de planespacks,Números gratisamigoscomunidad,Mensajes de texto incluidos en el plan,MEDITERRANEA,Prepago,porque tiene mucho beneficios en tema de msj tiene posibilidad de comprar msj por dias semanas o mes tiene para cargar una cantidad de credito le dan un credito,False,False,False,False
2000205232,Personal,8,Neutros,Los servicios adicionales (música videos juegos email re,Descarga de videos,Marca que mi familia y amigos utilizan,MEDITERRANEA,Mixto,el tema de gigas de internet me quedo sin internet rapido,False,True,False,False
2810044066,Personal,10,Promotores,El sistema de beneficios CLUB (puntos descuentos a socios,Facilidad de adquirir puntos,Claridad y simplicidad de la factura,LITORAL,Prepago,porque tiene las promos porque me da tripila coloco 50 pesos y son 150 pesos tiene 5 dias llamadas gratis y 30 dias de whatsapp gratis y si te quedas sin credito tambien puede mandar whatsapp gratis,False,True,True,False
2000190996,Claro,3,Detractores,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),AMBA,Postpago,porque cuando llamo para hacer cosas hay me mandan cosas que no necesito y en definitiva lo tengo de adorno porque no me he tomado trabajo de ir hasta alla,False,True,False,False
2810060984,Personal,0,Detractores,El sistema de beneficios CLUB (puntos descuentos a socios,Facilidad de adquirir puntos,Claridad y simplicidad de la factura,LITORAL,Mixto,por mal servicio(tengo que llamar reiteradas veces y explicarles de nuevo el problema o la inquietud mal conexion mal atención(respuesta a la operacion tecnica o inquietud del servicio),True,True,False,True
2810094555,Personal,9,Promotores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,SUR,Mixto,porque justamente nunca e tenido problemas nunca e tenido corte de linea,True,False,False,False
2810059599,Personal,10,Promotores,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,LITORAL,Postpago,la prestación del servicio funciona todo atención al cliente eficaz y el servicio de 4g funciona a la perfección,False,False,False,True
2810017350,Personal,5,Detractores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,MEDITERRANEA,Prepago,siempre hay problemas de algo sino es la linea es el internet  oh la señal los minutos me los descuentas y si aprieto algun boton por hay ya se fu estan cobrando todo,True,True,False,False
2000194718,Claro,10,Promotores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,AMBA,Prepago,siempre me a funcionado bienla red el internet nunca tuve problema de llamadas y nunca tuve problema con señal,True,True,False,False
2810048852,Personal,7,Neutros,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),MEDITERRANEA,Prepago,sobre todo dode yo estoy el tema de la señal rato hay rato no hay,False,True,False,False
2810058371,Personal,7,Neutros,Los servicios adicionales (música videos juegos email re,Redes sociales (Facebook Twitter etc),Contratar dar de baja servicios adicionales,LITORAL,Prepago,sistema de señal no hay señal(dice solo personas emergencia) por donde yo laboro,False,True,False,False
2810083302,Personal,9,Promotores,La modalidad de pago de la factura y compra de producto,Autonomía de chequeo de consumo cuentas y pago online,Redes sociales (Facebook Twitter etc),SUR,Mixto,porque tiene buena covertura buenos planes bastantes acceso a equipos por ejemplo si tienes una linea a tu nombre puedes sacarloi por cuotas no son caros comparados con otrasa empresas,False,False,True,False
2000011049,Claro,8,Neutros,La modalidad de pago de la factura y compra de producto,Facilidad para encontrar puntos de venta y pago,Descarga de juegos y aplicaciones,AMBA,Mixto,tiene que mejorar la señal en los hospitales,False,True,False,False
2000006630,Movistar,10,Promotores,La modalidad de pago de la factura y compra de producto,Facilidad de compra (pago de factura compra de crédito),Email,AMBA,Mixto,siempre he tenido movistar  el servicio es comodo me permite llamar a todos los movistar gratis  y la señal,False,True,False,False
2000011342,Movistar,9,Promotores,La (variedad disponibilidad precio) de los equipos celular,Ofertas  promociones en equipos (2x1 oferta web días espe,Diferencial en el servicio (mayor vigencia de packs regalos,AMBA,Mixto,porque tenemos señal en la plata y la mayoria de la familia usa movistar,False,True,False,False
2000165052,Movistar,8,Neutros,La modalidad de pago de la factura y compra de producto,Recepción a tiempo de la factura,Otros,SUR,Mixto,el tema de pagos  porque me llegan dos boletas juntas y debo ir hasta treleu para pagar cuando deberian de llegar individuales,False,False,False,False
2000014146,Claro,6,Detractores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,AMBA,Mixto,tiene poca cobertura cuando te alejas de la ciudad se va la coberturalos equipos son muy caros te dan los equipos en cuotas pero son mas caros demoran mucho para hacer un tramite,False,True,True,False
2000009700,Movistar,8,Neutros,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,AMBA,Prepago,el internetnavega muy lento y se cae la señal,False,True,False,False
2000006866,Movistar,0,Detractores,La imagen de la compañía operadora de servicio celular y sus,Confiabilidad de la marca,#NULL!,AMBA,Prepago,la señal totalmente y el internet y cobran muy caros los packs y renuevo constantemente los megas y apago lo datos igual se acaban los megas,False,True,True,False
2000011929,Movistar,7,Neutros,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,AMBA,Mixto,no aumente los planes sin consultarlos y me cambian de plan sin decirme,False,False,True,False
2000013546,Movistar,7,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,AMBA,Prepago,mejorar las antenasmuchas veces se quedo sin señal e llamado a la empresa y no tengo respuestas,False,True,False,False
2000009825,Movistar,10,Promotores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,AMBA,Mixto,porque nunca fallo no me dejan sin telefono no me dejan incomunicado,False,False,False,False
2000175898,Claro,6,Detractores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,SUR,Prepago,por el internet es muy lento,False,True,False,False
2000001946,Movistar,9,Promotores,La atención al cliente,Atención en servicio técnico,Atención en servicio técnico,AMBA,Mixto,porque tiene buena señal le gusta del servicio en general,False,True,False,False
2000012837,Movistar,0,Detractores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,AMBA,Prepago,no hay antena y el servicio no anda nada no hay linea puede pasar 15 dias sin servicio,False,False,False,False
2000009889,Movistar,10,Promotores,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,AMBA,Prepago,porque nunca me quedo sin señal para realizar llamadas enviar mensajes y navegar por internet en ningun lugar y es bueno,False,True,False,False
2000157384,Claro,7,Neutros,La (variedad disponibilidad precio) de los equipos celular,Ofertas  promociones en equipos (2x1 oferta web días espe,Diferencial en el servicio (mayor vigencia de packs regalos,LITORAL,Mixto,que las facturas sean mas economicas y cuando quiero hacer algun reclamo tardan demasiado en responder y dar solucion tengo que pasar horas para que atiendan esto es via telefonica que hago el reclamo,False,False,True,True
2000017818,Claro,10,Promotores,Los servicios adicionales (música videos juegos email re,Redes sociales (Facebook Twitter etc),Contratar dar de baja servicios adicionales,AMBA,Prepago,porque hay mas cobertura y veo que tiene mas promoción y beneficios,False,True,True,False
2000005385,Movistar,3,Detractores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,AMBA,Prepago,porque es un desastre me quedo sin señal(en algunos lugares no tengo internet) me facturan lo que quieren me ofrecen una cosa y facturan otra,False,True,True,False
2000182344,Claro,9,Promotores,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,SUR,Prepago,porque da un buen servico por ejemplo buenas comunicaciones buen alcance para los mensajes,False,True,False,False
2000010861,Movistar,8,Neutros,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),AMBA,Mixto,lugares en lo que hay seña mejorar la calidad de la señal,False,True,False,False
2000175492,Movistar,8,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,SUR,Mixto,quizas un poco mas el tema de las antenas a veces que se bloquean en general la señal o a veces se esucha que alguien esta hablando del otro lado como si estuviera intervenido no es siempre se corta y vuelvo a llamar y no se escucha de esa manera,False,True,False,False
2000004886,Movistar,8,Neutros,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,AMBA,Mixto,el servicio de la señal por los lugares del rio en provincias para todo uso ejemplo llamadas mensajes,False,True,False,False
2000157375,Claro,10,Promotores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,LITORAL,Prepago,me va bien por ejemplo tiene mas señal para las llamadas y mensajes,False,True,False,False
2000000471,Movistar,10,Promotores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,AMBA,Postpago,porque bueno en todo sentido es todo te quedas sin credito coloco una recarga de 50 pesso y sigo hablando normal es bueno,False,False,True,False
2000026038,Personal,10,Promotores,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),MEDITERRANEA,Mixto,porque los otros sirven,False,False,False,False
2810000920,Personal,10,Promotores,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),AMBA,Mixto,nunca tuve problemas ni de señal ni de internet nunca me quede sin señal es una empresa economica en comparacion a otras,True,True,False,False
2000030381,Movistar,10,Promotores,Los precios y variedad de planespacks,Números gratisamigoscomunidad,Mensajes de texto incluidos en el plan,LITORAL,Mixto,porque nunca tuve ningun problema es bueno el abono y nunca tuve problema con internet,True,True,True,False
2000159007,Claro,8,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,MEDITERRANEA,Prepago,el internet  el representante de la compañia me indico que yo consumia demasiado casi 20 gb y que me tenia que acerca a la casa central para verificar la consideracion del por la cantidad de datos como consumo,False,True,False,True
2000010006,Movistar,10,Promotores,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),AMBA,Prepago,porque es mas rapido la velocidad tengo señal en todos lados no me quede sin señal en ningun provincia fui a dos provincias por aqui en cordoba y no se callo la señal,False,True,False,False
